ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001181431-11-040605	1507944	Stock Option (right-to-buy)		25.09		06-JUL-2011				4	M	0				20000.0				0.0		D			F1	13-FEB-2015		Class A Common Stock		20000.0				205001.0				D			
0001234452-11-000275	1452979	Non-Qualified Stock Option (right to buy)		34.83		06-JUL-2011				4	M	0				70000.0				0.0		D			F6	09-NOV-2016		Common Stock		70000.0				83810.0				D			
0001140361-11-036148	1505933	Stock Option (right to buy)		0.32		06-JUL-2011				4	A	0				900.0				0.0		D			F2	01-APR-2014		Common Stock		900.0				199550.0				D			
0001417606-11-000014	1530928	Non-Qualified Stock Option (right to buy)		5.13		06-JUL-2011				4	M	0				13981.0				0.0		D			F2	01-JUN-2020		Common Stock		13981.0				256019.0				D			
0001245261-11-000021	1395368	Common Stock	F1	5.12		05-JUL-2011		05-JUL-2011		4	M	0				200000.0				5.12		A		23-OCT-2005		23-OCT-2011		Common Stock		200000.0				2659990.0				D			
0001245261-11-000021	1395369	Common Stock	F2	5.12		05-JUL-2011		05-JUL-2011		4	M	0				425084.0				5.12		A		23-OCT-2005		23-OCT-2011		Common Stock		425084.0				3084074.0				D			
0001243792-11-000004	1614375	Option (Right to Buy)	F2	14.92		07-JUL-2011				4	M	0				3750.0				0.0		D			F3	22-APR-2012		Common Stock, $1 par value.		3750.0				3750.0				D			
0000852772-11-000059	1619695	Restricted Stock/Performance Units			F1	05-JUL-2011				4	M	0				1666.0					F1	D			F1		F1	Common Stock			F1			0.0				D			
0001437749-11-004624	1557921	SPECIAL STOCK OPTION		0.92	F1	05-JUL-2011				4	X	0				36000.0				0.92	F1	D		06-NOV-2002	F1	06-JUL-2011		COMMON STOCK		36000.0				87600.0				D			
0001181431-11-040601	1407655	Class B Common Stock			F2	07-JUL-2011				4	C	0				20000.0				0.0		D			F2		F2	Class A Common Stock		20000.0				54309670.0				I		By Trust	F3
0001179110-11-010757	1428205	Stock Option (right to buy)		30.69		14-JUN-2011				4	A	0				4000.0	F1			0.0		A		14-SEP-2011	F2	14-JUN-2021		Common Stock		4000.0				4000.0				D			
0000883984-11-000054	1596098	Non-Qualified Stock Option (right to buy)		39.25		07-JUL-2011		07-JUL-2011		4	X	0				3000.0					F2	D		16-NOV-2002		16-MAY-2013		Common Stock		3000.0				12000.0				D			
0001246360-11-003065	1545290	Common Stock Unit	F1	0.0		07-JUL-2011				4	A	false				2110.0				13.7		A		08-AUG-1988		08-AUG-1988		Common Stock		2110.0				22531.0				D			
0001246360-11-003064	1447131	Common Stock Unit	F1	0.0		07-JUL-2011				4	A	false				1539.0				13.7		A		08-AUG-1988		08-AUG-1988		Common Stock		1539.0				45972.0				D			
0001209191-11-038736	1479183	Stock Option (Right to Buy)		8.73		06-JUL-2011				4	M	0				7250.0				0.0		D			F3	08-JUN-2017		Common Stock		7250.0				65750.0				D			
0001127602-11-021116	1521660	Non-qualified Stock Option (Right to Buy)		25.97		07-JUL-2011	F1			4	M	0				500.0				0.0		D		25-NOV-2009	F2	25-NOV-2013		Common Stock		500.0				11000.0				D			
0001225208-11-017977	1428245	Restricted Stock Unit	F1		F2	05-JUL-2011				4	A	0				5.0				66.14		A			F5		F4	Common Stock		5.0				1498.0				D			
0001225208-11-017977	1428244	Deferred Stock Unit	F1		F2	05-JUL-2011				4	A	0				73.0				66.14		A			F3		F4	Common Stock		73.0				15882.48				D			
0001225208-11-017976	1527804	Deferred Stock Unit	F1		F2	05-JUL-2011				4	A	0				45.0				66.14		A			F3		F4	Common Stock		45.0				7532.35				D			
0001225208-11-017976	1527805	Restricted Stock Unit	F1		F2	05-JUL-2011				4	A	0				5.0				66.14		A			F5		F4	Common Stock		5.0				1498.0				D			
0001225208-11-017975	1500521	Deferred Stock Unit	F1		F2	05-JUL-2011				4	A	0				23.0				66.14		A			F3		F4	Common Stock		23.0				6602.48				D			
0001225208-11-017975	1500522	Restricted Stock Unit	F1		F2	05-JUL-2011				4	A	0				5.0				66.14		A			F5		F4	Common Stock		5.0				1498.0				D			
0001225208-11-017974	1618548	Restricted Stock Unit	F1		F2	05-JUL-2011				4	A	0				5.0				66.14		A			F3		F4	Common Stock		5.0				1498.0				D			
0001225208-11-017973	1594711	Restricted Stock Unit	F1		F2	05-JUL-2011				4	A	0				5.0				66.14		A			F3		F4	Common Stock		5.0				1498.0				D			
0001225208-11-017972	1632138	Restricted Stock Unit	F1		F2	05-JUL-2011				4	A	0				5.0				66.14		A			F3		F4	Common Stock		5.0				1498.0				D			
0001225208-11-017971	1391449	Restricted Stock Unit	F1		F2	05-JUL-2011				4	A	0				235.0				66.14		A			F3		F4	Common Stock		235.0				69250.0				D			
0001225208-11-017970	1617674	Restricted Stock Unit	F2		F3	05-JUL-2011				4	A	0				81.0				66.14		A			F4		F5	Common Stock		81.0				23936.0				D			
0001225208-11-017969	1564169	Restricted Stock Unit	F2		F3	05-JUL-2011				4	A	0				990.0				66.14		A			F4		F5	Common Stock		990.0				291835.0				D			
0001225208-11-017968	1441949	Restricted Stock Unit	F1		F2	05-JUL-2011				4	A	0				82.0				66.14		A			F3		F4	Common Stock		82.0				24047.0				D			
0001225208-11-017967	1509988	Restricted Stock Unit	F2		F3	05-JUL-2011				4	A	0				204.0				66.14		A			F4		F5	Common Stock		204.0				60214.0				D			
0001225208-11-017966	1479045	Restricted Stock Unit	F1		F2	05-JUL-2011				4	A	0				682.0				66.14		A			F3		F4	Common Stock		682.0				201356.0				D			
0001225208-11-017965	1568106	Restricted Stock Unit	F1		F2	05-JUL-2011				4	A	0				702.0				66.14		A			F3		F4	Common Stock		702.0				177756.0				D			
0001209191-11-038735	1511000	Stock Option (Right to Buy)		8.73		06-JUL-2011				4	M	0				7290.0				0.0		D			F3	08-JUN-2017		Common Stock		7290.0				65630.0				D			
0001225208-11-017964	1531293	Restricted Share Units 09/01/10 (with dividends reinvested)			F1	05-JUL-2011				4	A	0				41.5					F1	A			F2		F2	Common Stock		41.5				3985.21				D			
0001179110-11-010753	1487988	Stock Option		4.88		05-JUL-2011				4	M	0				2500.0				0.0		D		01-DEC-2007	F10	04-FEB-2017		Common Stock		2500.0				32499.0				D			
0001225208-11-017963	1406914	Restricted Share Units 09/01/10 (with dividends reinvested)			F1	05-JUL-2011				4	A	0				66.4					F1	A			F2		F2	Common Stock		66.4				6376.54				D			
0001140361-11-036138	1536615	Stock Option (Right to Buy)		0.28		06-JUL-2011				4	M	0	F1			4500.0				0.0		D			F6, F5	18-JAN-2017		Common Stock		4500.0				771530.0				D			
0001140361-11-036138	1536614	Stock Option (Right to Buy)		0.28		05-JUL-2011				4	M	0	F1			8000.0				0.0		D			F6, F5	18-JAN-2017		Common Stock		8000.0				776030.0				D			
0001492950-11-000008	1443892	Employee Stock Purchase Plan		16.81		30-JUN-2011				4	E	0				696.0				16.81		D		01-JUL-2010		30-JUN-2010		Franklin Financial Services Corp		696.0				19062.0				D			
0001492950-11-000008	1443893	Employee Stock Purchase Plan		16.75		01-JUL-2011				4	A	0				691.0				16.75		A		01-JUL-2011		30-JUN-2012		Franklin Financial Services Corp		691.0				19753.0				D			
0001179110-11-010752	1637276	Stock Option (right to buy)		30.69		14-JUN-2011				4	A	0				4000.0	F1			0.0		A		14-SEP-2011	F2	14-JUN-2021		Common Stock		4000.0				4000.0				D			
0001225208-11-017962	1477526	Restricted Share Units			F1	05-JUL-2011				4	A	0				217.72					F1	A			F1		F1	Common Stock		217.72				20907.47				D			
0001225208-11-017961	1503450	Restricted Share Units			F1	05-JUL-2011				4	A	0				158.81					F1	A			F1		F1	Common Stock		158.81				15250.56				D			
0001225208-11-017960	1471989	Restricted Share Units			F1	05-JUL-2011				4	A	0				148.02					F1	A			F1		F1	Common Stock		148.02				14213.77				D			
0001225208-11-017959	1459370	Restricted Share Units			F1	05-JUL-2011				4	A	0				245.53					F1	A			F1		F1	Common Stock		245.53				23578.28				D			
0001225208-11-017958	1445770	Restricted Share Units			F1	05-JUL-2011				4	A	0				217.72					F1	A			F1		F1	Common Stock		217.72				20907.47				D			
0001225208-11-017957	1418206	Restricted Share Units			F1	05-JUL-2011				4	A	0				133.29					F1	A			F1		F1	Common Stock		133.29				12799.45				D			
0001225208-11-017956	1486074	Restricted Share Units			F1	05-JUL-2011				4	A	0				37.88					F1	A			F1		F1	Common Stock		37.88				3637.63				D			
0001225208-11-017955	1560308	Restricted Share Units			F1	05-JUL-2011				4	A	0				109.52					F1	A			F1		F1	Common Stock		109.52				10517.27				D			
0001225208-11-017954	1596937	Restricted Share Units			F1	05-JUL-2011				4	A	0				233.02					F1	A			F1		F1	Common Stock		233.02				22376.77				D			
0001225208-11-017953	1426649	Restricted Share Units			F1	05-JUL-2011				4	A	0				249.4					F1	A			F1		F1	Common Stock		249.4				23949.25				D			
0001225208-11-017952	1632719	Restricted Share Units			F1	05-JUL-2011				4	A	0				183.34					F1	A			F1		F1	Common Stock		183.34				17605.5				D			
0001225208-11-017951	1445941	Restricted Share Units 10/31/08 (with dividends reinvested)			F1	05-JUL-2011				4	A	0				18.0					F1	A			F3		F3	Common Stock		18.0				1719.0				D			
0001225208-11-017951	1445940	Restricted Share Units 09/01/10 (with dividends reinvested)			F1	05-JUL-2011				4	A	0				49.8					F1	A			F2		F2	Common Stock		49.8				4782.67				D			
0001181431-11-040580	1504827	Employee Stock Option (right to buy)		2.89		05-JUL-2011				4	M	0				4865.0				0.0		D		09-MAR-2011		09-MAR-2019		Common Stock		4865.0				23333.0				D			
0001181431-11-040580	1504828	Employee Stock Option (right to buy)		16.19		05-JUL-2011				4	M	0				1.0				0.0		D		01-NOV-2008		01-NOV-2015		Common Stock		1.0				32999.0				D			
0001140361-11-036131	1585279	Stock Option (Right to Buy)		0.58		05-JUL-2011				4	A	0				200000.0				0.0		A			F1	04-JUL-2021		Common Stock		200000.0				200000.0				D			
0001492950-11-000007	1411281	Employee Stock Purchase Plan		16.75		01-JUL-2011				4	A	0				295.0				16.75		A		01-JUL-2011		30-JUN-2012		Franklin Financial Services Corp		295.0				3170.0				D			
0001492950-11-000007	1411280	Employee Stock Purchase Plan		16.81		30-JUN-2011				4	E	0				279.0				16.81		D		01-JUL-2010		30-JUN-2011		Franklin Financial Services Corp		279.0				2875.0				D			
0001102624-11-000402	1545011	Warrant	F1	1.0		06-JUL-2011				4	J	0	F2			43000.0				0.0	F2	A		06-JUL-2011		06-JUL-2014		Common Stock	F3	43000.0				43000.0				D			
0001140361-11-036129	1382005	Employee Stock Option (Right to Buy)		8.0		05-JUL-2011				4	A	0				75000.0				0.0		A			F1	05-JUL-2021		Common Stock		75000.0				75000.0				D			
0001140361-11-036129	1382004	Employee Stock Option (Right to Buy)		6.5		05-JUL-2011				4	A	0				62500.0				0.0		A			F1	05-JUL-2021		Common Stock		62500.0				62500.0				D			
0001140361-11-036129	1382003	Employee Stock Option (Right to Buy)		6.25		05-JUL-2011				4	A	0				50000.0				0.0		A			F1	05-JUL-2021		Common Stock		50000.0				50000.0				D			
0001140361-11-036129	1382006	Employee Stock Option (Right to Buy)		10.0		05-JUL-2011				4	A	0				100000.0				0.0		A			F1	05-JUL-2021		Common Stock		100000.0				100000.0				D			
0001140361-11-036127	1554667	Employee Stock Option (Right to Buy)		10.0		05-JUL-2011				4	A	0				120000.0				0.0		A			F1	07-JUL-2021		Common Stock		120000.0				120000.0				D			
0001140361-11-036127	1554666	Employee Stock Option (Right to Buy)		8.0		05-JUL-2011				4	A	0				90000.0				0.0		A			F1	05-JUL-2021		Common Stock		90000.0				90000.0				D			
0001140361-11-036127	1554665	Employee Stock Option (Right to Buy)		6.5		05-JUL-2011				4	A	0				75000.0				0.0		A			F1	05-JUL-2021		Common Stock		75000.0				75000.0				D			
0001140361-11-036127	1554664	Employee Stock Option (Right to Buy)		6.25		05-JUL-2011				4	A	0				60000.0				0.0		A			F1	05-JUL-2021		Common Stock		60000.0				60000.0				D			
0001209191-11-038731	1627857	Deferred Stock Units			F1	07-JUL-2011				4	A	0				627.0					F1	A			F2		F2	Common Stock		627.0				8306.55				D			
0001209191-11-038730	1422118	Employee Stock Option (Right to Purchase)		15.15		07-JUL-2011				4	M	0				10000.0				0.0		D		03-JUN-2003	F2	03-JUN-2012		common shares		10000.0				5000.0				D			
0001209191-11-038730	1422117	Employee Stock Option (Right to Purchase)		15.15		06-JUL-2011				4	M	0				5000.0				0.0		D		03-JUN-2003	F2	03-JUN-2012		common shares		5000.0				15000.0				D			
0001209191-11-038730	1422119	Employee Stock Option (Right to Purchase)		15.15		07-JUL-2011				4	M	0				3000.0				0.0		D		03-JUN-2003		03-JUN-2012		common shares		3000.0				2000.0				D			
0001225208-11-017937	1402127	Restricted Share Units 2/22/2010 (with dividends reinvested)			F1	05-JUL-2011				4	A	0				92.57					F1	A			F2		F2	Common Stock		92.57				8889.34				D			
0001140361-11-036125	1388867	Employee Restricted Stock Unit			F2	06-JUL-2011				4	M	0				567.0				0.0		A			F3		F3	Common Stock		567.0				1133.0				D			
0001181431-11-040568	1473969	Class B Common Stock			F2	06-JUL-2011				4	C	0				20000.0				0.0		D			F2		F2	Class A Common Stock		20000.0				54329670.0				I		By Trust	F3
0001492950-11-000006	1610184	Employee Stock Purchase Plan		16.75		01-JUL-2011				4	A	0				346.0				16.75		A		01-JUL-2011		30-JUN-2012		Franklin Financial Services Corp		346.0				8021.0				D			
0001492950-11-000006	1610183	Employee Stock Purchase Plan		16.81		30-JUN-2011				4	E	0				346.0				16.81		D		01-JUL-2010		30-JUN-2011		Franklin Financial Services Corp		346.0				7675.0				D			
0001209191-11-038725	1368684	2000 Stock Incentive Plan Stock Options (NQ)		16.47		06-JUL-2011				4	M	0				20588.0				0.0	F4	D			F3	11-AUG-2014		Common Stock		20588.0				20588.0				D			
0001225208-11-017936	1465256	Nonqualified Stock Option (right to buy)		14.38		06-JUL-2011				4	M	0				2317.0				0.0		D		06-JUL-2001		06-JUL-2011		Common Stock		2317.0				0.0				D			
0001181431-11-040563	1415037	Options (right to buy)		7.12		05-JUL-2011				4	M	0	F2			3700.0					F5	D		28-FEB-2007	F3	28-FEB-2013		Common Stock		3700.0	F4			39097.0	F6			D			
0001181431-11-040563	1415038	Options (right to buy)		7.12		06-JUL-2011				4	M	0	F2			5000.0					F5	D		28-FEB-2007	F3	28-FEB-2013		Common Stock		5000.0	F4			34097.0	F6			D			
0001181431-11-040562	1517401	Options (right to buy)		7.12		05-JUL-2011				4	M	0	F2			2027.0					F5	D		28-FEB-2007	F3	28-FEB-2013		Common Stock		2027.0	F4			30000.0	F6			D			
0001181431-11-040561	1601210	Options (right to buy)		17.56		06-JUL-2011				4	M	0	F2			4199.0					F6	D			F4	05-DEC-2018		Common Stock		4199.0	F5			30801.0	F8			D			
0001181431-11-040561	1601208	Options (right to buy)		7.12		05-JUL-2011				4	M	0	F2			3000.0					F6	D		28-FEB-2007	F3	28-FEB-2013		Common Stock		3000.0	F5			38801.0	F7			D			
0001181431-11-040561	1601209	Options (right to buy)		7.12		05-JUL-2011				4	M	0	F2			3801.0					F6	D		28-FEB-2007	F3	28-FEB-2013		Common Stock		3801.0	F5			35000.0	F8			D			
0001140361-11-036120	1412568	Employee Restricted Stock Unit	F3		F3	06-JUL-2011				4	M	0				567.0				0.0		D			F4		F4	Common Stock		567.0				1133.0				D			
0001140361-11-036118	1644482	Employee Restricted Stock Unit			F3	06-JUL-2011				4	M	0				4434.0				0.0		A			F4		F4	Common Stock		4434.0				8866.0				D			
0001209191-11-038721	1559151	Restricted Stock Units			F1	06-JUL-2011				4	M	0				8805.0					F5	D			F2	06-JUL-2014		Common Stock		8805.0				45000.0	F4			D			
0001209191-11-038721	1559150	Restricted Stock Units			F1	06-JUL-2011				4	F	0				6195.0					F3	D			F2	06-JUL-2014		Common Stock		6195.0				53805.0	F4			D			
0001140361-11-036117	1555125	Employee Restricted Stock Unit			F3	06-JUL-2011				4	M	0				1067.0				0.0		D			F4		F4	Common Stock		1067.0				2133.0				D			
0001246360-11-003061	1473088	Restricted Stock Unit			F1	05-JUL-2011				4	A	false				6000.0				0.0		A		05-JUL-2014	F2	05-JUL-2018		XLNX COMMON STOCK		6000.0				6000.0				D			
0001246360-11-003060	1403930	Restricted Stock Unit			F1	05-JUL-2011				4	A	false				9500.0				0.0		A		05-JUL-2014	F2	05-JUL-2018		XLNX COMMON STOCK		9500.0				9500.0				D			
0001246360-11-003059	1440224	Restricted Stock Unit			F1	05-JUL-2011				4	A	false				9500.0				0.0		A		05-JUL-2014	F2	05-JUL-2018		XLNX COMMON STOCK		9500.0				9500.0				D			
0001144204-11-039613	1415863	Options to acquire common stock		0.08		20-MAY-2011				4	A	0				200000.0				0.08		A		20-MAY-2011	F1	20-MAY-2021		common stock		200000.0				200000.0				D			
0001492950-11-000005	1496557	Employee Stock Purchase Plan		16.75		01-JUL-2011				4	A	0				406.0				16.75		A		01-JUL-2011		30-JUN-2012		Franklin Financial Services Corp		406.0				8181.0				D			
0001492950-11-000005	1496556	Employee Stock Purchase Plan		16.81		30-JUN-2011				4	E	0				382.0				16.81		D		01-JUL-2010		30-JUN-2011		Franklin Financial Services Corp		382.0				7775.0				D			
0001140361-11-036112	1640876	Employee Stock Options (Rights to Buy)		26.16		05-JUL-2011				4	M	0				34858.0				0.0		D			F4	21-JAN-2016		Common Stock		34858.0				34858.0				D			
0001140361-11-036112	1640877	Employee Stock Options (Rights to Buy)		37.22		05-JUL-2011				4	M	0				12845.0				0.0		D			F4	20-JAN-2017		Common Stock		12845.0				38535.0				D			
0001140361-11-036112	1640875	Employee Stock Options (Rights to Buy)		35.75		05-JUL-2011				4	M	0				42483.0				0.0		D			F4	02-APR-2015		Common Stock		42483.0				14161.0				D			
0001246360-11-003058	1427952	Restricted Stock Unit			F1	05-JUL-2011				4	A	false				14500.0				0.0		A		05-JUL-2014	F2	05-JUL-2018		XLNX COMMON STOCK		14500.0				14500.0				D			
0001246360-11-003057	1581594	Restricted Stock Unit			F1	05-JUL-2011				4	A	false				9500.0				0.0		A		05-JUL-2014	F1	05-JUL-2018		XLNX COMMON STOCK		9500.0				9500.0				D			
0001246360-11-003056	1382819	Restricted Stock Unit			F1	05-JUL-2011				4	A	false				9500.0				0.0		A		05-JUL-2014	F2	05-JUL-2018		XLNX COMMON STOCK		9500.0				9500.0				D			
0001209191-11-038718	1539333	Stock Option (Right to Buy)		25.67		06-JUL-2011				4	M	0				1000.0				0.0		D		05-JAN-2010		02-MAR-2019		Common Stock		1000.0				1000.0				D			
0001209191-11-038718	1539332	Stock Option (Right to Buy)		7.39		05-JUL-2011				4	M	0				533.0				0.0		D		01-JAN-2008		15-MAR-2017		Common Stock		533.0				0.0				D			
0001181431-11-040549	1521395	Stock Option (Right to Buy)		9.33		05-JUL-2011				4	M	0				12500.0				0.0		D			F3	15-APR-2012		Common Stock		12500.0				28000.0				D			
0001246360-11-003055	1590298	Restricted Stock Unit			F1	05-JUL-2011				4	A	false				14500.0				0.0		A		05-JUL-2014	F2	05-JUL-2018		XLNX COMMON STOCK		14500.0				14500.0				D			
0001246360-11-003054	1437565	Restricted Stock Unit			F1	05-JUL-2011				4	A	false				38000.0				0.0		A		05-JUL-2014	F2	05-JUL-2018		XLNX COMMON STOCK		38000.0				38000.0				D			
0001209191-11-038714	1381485	Phantom Shares		0.0	F1	06-JUL-2011				4	A	0				221.0				56.47		A			F2		F2	Common Stock		221.0				880.0	F3			D			
0001209191-11-038713	1457638	Phantom Shares		0.0	F1	06-JUL-2011				4	A	0				221.0				56.47		A			F2		F2	Common Stock		221.0				10969.0	F3			D			
0001225208-11-017935	1482105	Stock Option (Right to Buy)		56.48		05-JUL-2011				4	A	0				1515.0				0.0		A			F2	05-JUL-2021		Common Stock		1515.0				1515.0				D			
0001209191-11-038712	1576700	Phantom Shares		0.0	F1	06-JUL-2011				4	A	0				221.0				56.47		A			F2		F2	Common Stock		221.0				15636.0	F3			D			
0001492950-11-000004	1529988	Employee Stock Purchase Plan		16.75		01-JUL-2011				4	A	0				232.0				16.75		A		01-JUL-2011		30-JUN-2012		Franklin Financial Services Corp		232.0				2232.0				D			
0001492950-11-000004	1529987	Employee Stock Purchase Plan		16.81		30-JUN-2011				4	E	0				215.0				16.81		D		01-JUL-2010		30-JUN-2011		Franklin Financial Services Corp		215.0				2000.0				D			
0001127602-11-021109	1372511	Option To Purchase Class A Common Stock		308.57		05-JUL-2011				4	M	0				232.0				0.0		D			F5	06-AUG-2018		Class A Common Stock		232.0				5788.0				D			
0001127602-11-021109	1372512	Option To Purchase Class A Common Stock		318.92		05-JUL-2011				4	M	0				1422.0				0.0		D			F6	04-MAR-2019		Class A Common Stock		1422.0				28449.0				D			
0001314598-11-000057	1379047	Option - Right to Buy		38.35		05-JUL-2011				4	M	0				41325.0					F1	D		25-JAN-2006		24-JAN-2015		Common Stock - Voting		41325.0				0.0				D			
0001314598-11-000057	1379051	Option - Right to Buy		32.83		06-JUL-2011				4	M	0				11133.0					F1	D		28-FEB-2007		27-FEB-2016		Common Stock - Voting		11133.0				0.0				D			
0001314598-11-000057	1379053	Option - Right to Buy		38.35		05-JUL-2011				4	M	0				13775.0					F1	D		25-JAN-2006		24-JAN-2015		Common Stock - Non Voting		13775.0				0.0				D			
0001314598-11-000057	1379054	Option - Right to Buy		32.83		05-JUL-2011				4	M	0				7275.0					F1	D		28-FEB-2007		27-FEB-2016		Common Stock - Non Voting		7275.0				0.0				D			
0001314598-11-000057	1379055	Option - Right to Buy		38.28		05-JUL-2011				4	M	0				8224.0					F1	D		28-MAR-2008		27-MAR-2017		Common Stock - Non Voting		8224.0				0.0				D			
0001314598-11-000057	1379056	Option - Right to Buy		37.59		05-JUL-2011				4	M	0				6243.0					F1	D		02-APR-2009		01-APR-2018		Common Stock - Non Voting		6243.0				2081.0				D			
0001314598-11-000057	1379052	Option - Right to Buy		38.28		06-JUL-2011				4	M	0				24676.0					F1	D		28-MAR-2008		27-MAR-2017		Common Stock - Voting		24676.0				0.0				D			
0001314598-11-000057	1379050	Option - Right to Buy		29.89		05-JUL-2011				4	M	0				31463.0					F1	D		25-MAR-2010		24-MAR-2019		Common Stock - Voting		31463.0				31462.0				D			
0001314598-11-000057	1379049	Option - Right to Buy		37.59		05-JUL-2011				4	M	0				18732.0					F1	D		02-APR-2009		01-APR-2018		Common Stock - Voting		18732.0				6244.0				D			
0001314598-11-000057	1379048	Option - Right to Buy		32.83		05-JUL-2011				4	M	0				10692.0					F1	D		28-FEB-2007		27-FEB-2016		Common Stock - Voting		10692.0				0.0				D			
0001140361-11-036107	1458734	DXP Restricted Stock Units		0.0		01-JUL-2011				4	A	0				2879.0				26.05		A			F1		F1	DXP Common Stock		2879.0				2879.0				D			
0001140361-11-036105	1531123	DXP Restricted Stock Units		0.0		01-JUL-2011				4	A	0				2879.0				26.05		A			F1		F1	DXP Common Stock		2879.0				2879.0				D			
0001492950-11-000003	1492565	Employee Stock Purchase Plan		16.75		01-JUL-2011				4	A	0				229.0				16.75		A		01-JUL-2011		30-JUN-2012		Franklin Financial Services Corp		229.0				7854.0				D			
0001492950-11-000003	1492564	Employee Stock Purchase Plan		16.81		30-JUN-2010				4	E	0				226.0				16.81		D		01-JUL-2010		30-JUN-2011		Franklin Financial Services Corp		226.0				7625.0				D			
0001314598-11-000056	1613901	Option - Right to Buy		32.83		05-JUL-2011				4	M	0				2150.0					F3	D		28-FEB-2007		27-FEB-2016		Common Stock - Non Voting		2150.0				0.0				D			
0001314598-11-000056	1613898	Option - Right to Buy		38.28		05-JUL-2011				4	M	0				1387.0					F3	D		28-MAR-2008		27-MAR-2017		Common Stock - Voting		1387.0				0.0				D			
0001314598-11-000056	1613899	Option - Right to Buy		37.59		05-JUL-2011				4	M	0				4744.0					F3	D		02-APR-2009		01-APR-2018		Common Stock - Voting		4744.0				4744.0				D			
0001314598-11-000056	1613900	Option - Right to Buy		38.35		05-JUL-2011				4	M	0				4100.0					F3	D		25-JAN-2006		24-JAN-2015		Common Stock - Non Voting		4100.0				0.0				D			
0001314598-11-000056	1613902	Option - Right to Buy		38.28		05-JUL-2011				4	M	0				1850.0					F3	D		28-MAR-2008		27-MAR-2017		Common Stock - Non Voting		1850.0				0.0				D			
0001314598-11-000056	1613903	Option - Right to Buy		37.59		05-JUL-2011				4	M	0				4743.0					F3	D		02-APR-2009		01-APR-2018		Common Stock - Non Voting		4743.0				1581.0				D			
0001226579-11-000064	1553498	Employee stock option (right to buy)		18.19		06-JUL-2011				4	M	0				7200.0				0.0		D		03-DEC-2001		03-DEC-2011		Common Stock		7200.0				0.0				D			
0001181431-11-040533	1368841	Stock Option (right to buy)		4.34		05-JUL-2011				4	A	0				100000.0				0.0		A			F1	05-JUL-2021		Common Stock		100000.0				100000.0				D			
0001225208-11-017932	1429080	Phantom Stock Units			F1	05-JUL-2011				4	A	0				18.91				52.34		A			F2		F2	Class A Common		18.91				4967.18				D			
0001225208-11-017931	1383232	Phantom Stock Units		0.0		05-JUL-2011				4	A	0				11.53				52.34		A			F1		F1	Class A Common		11.53				3029.29				D			
0001225208-11-017930	1613962	Phantom Stock Units		0.0		05-JUL-2011				4	A	0				75.68				52.34		A			F1		F1	Class A Common		75.68				19880.11				D			
0001225208-11-017929	1560756	Phantom Stock Units		0.0		05-JUL-2011				4	A	0				58.63				52.34		A			F1		F1	Class A Common		58.63				15401.47				D			
0001225208-11-017928	1615040	Phantom Stock Units		0.0		05-JUL-2011				4	A	0				52.3				52.34		A			F1		F1	Class A Common		52.3				13738.19				D			
0001225208-11-017927	1473303	Phantom Stock Units		0.0		05-JUL-2011				4	A	0				18.91				52.34		A			F1		F1	Class A Common		18.91				4967.18				D			
0001225208-11-017926	1409936	Phantom Stock Units		0.0		05-JUL-2011				4	A	0				90.81				52.34		A			F1		F1	Class A Common		90.81				23855.15				D			
0001209191-11-038697	1382787	Options to Purchase Common Stock	F3	16.99		06-JUL-2011		06-JUL-2011		4	M	0				15000.0				16.99		D			F4	22-MAY-2017		Common Stock		15000.0				37879.0				D			
0001209191-11-038695	1546062	Options to Purchase Common Stock	F3	5.3		05-JUL-2011		05-JUL-2011		4	M	0				5000.0				5.3		D			F4	27-JAN-2015		Common Stock		5000.0				0.0				D			
0001140361-11-036092	1410890	Stock Unit			F1	06-JUN-2011				4	A	0				64.61				27.9		A			F1		F1	Common Stock		64.61				5468.68				D			
