TRANS_DATE,TRANS_CODE,TRANS_SHARES
2020-11-20,S,110.0
2020-11-20,S,1030.0
2020-11-20,S,2460.0
2020-11-19,S,7485.0
2020-11-19,S,12354.0
2020-11-19,S,1785.0
2020-11-19,S,4139.0
2020-11-19,S,4019.0
2020-11-19,S,793.0
2020-11-19,S,578.0
2020-11-19,S,2410.0
2020-11-19,S,969.0
2020-11-19,S,801.0
2020-11-19,S,707.0
2020-11-19,S,2526.0
2020-11-19,S,966.0
2020-11-19,C,29000.0
2020-11-19,S,4808.0
2020-11-19,S,4353.0
2020-11-19,S,1057.0
2020-12-21,S,2100.0
2020-12-21,C,29000.0
2020-12-21,S,3000.0
2020-12-21,S,6300.0
2020-12-21,S,9086.0
2020-12-21,S,4314.0
2020-12-21,S,100.0
2020-12-21,S,750.0
2020-12-21,S,1600.0
2020-12-21,S,800.0
2020-12-21,S,2721.0
2020-12-21,S,3340.0
2020-12-21,S,1589.0
2020-12-21,S,200.0
2020-12-21,S,300.0
2020-12-21,S,750.0
2020-12-21,S,470.0
2020-12-21,S,1360.0
2020-12-21,S,1448.0
2020-12-21,S,402.0
2020-12-21,S,20.0
2020-12-21,S,4100.0
2020-12-22,S,310.0
2020-12-22,S,270.0
2020-12-22,S,1740.0
2020-12-22,S,570.0
2020-12-22,S,790.0
2020-12-22,S,510.0
2020-12-22,S,690.0
2020-12-22,S,180.0
2020-12-22,C,29000.0
2020-12-22,S,1500.0
2020-12-22,S,10519.0
2020-12-22,S,3981.0
2020-12-22,S,4200.0
2020-12-22,S,3400.0
2020-12-22,S,4700.0
2020-12-22,S,700.0
2020-12-22,S,450.0
2020-12-22,S,3900.0
2020-12-22,S,1750.0
2020-12-22,S,1300.0
2020-12-22,S,1550.0
2020-12-22,S,1600.0
2020-12-22,S,450.0
2020-10-20,S,426.0
2020-12-18,S,3260.0
2020-12-18,C,36000.0
2020-12-18,S,40.0
2020-12-18,S,460.0
2020-12-18,S,490.0
2020-12-18,S,1520.0
2020-12-18,S,8751.0
