ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001209191-22-040579	2299144	Stock Unit (DDCP)			F1	01-JUL-2022				4	A	0				1395.89				27.76		A			F1		F1	Common Stock		1395.89				65162.86	F2			D			
0001209191-22-040577	2299415	Deferred Share Units			F1	30-JUN-2022				4	A	0				3860.0				0.0		A			F2		F2	Common Stock		3860.0				124188.0				D			
0001562180-22-005475	2299684	Stock Options (Right to buy)		7.2		01-JUL-2022				4	M	false				62292.0				0.0		D			F3	30-JUN-2025		Common Stock		62292.0				0.0				D			
0001823529-22-000153	2299675	Deferred Stock Units			F1	30-JUN-2022				4	A	0				770.22				0.0	F2	A			F1		F1	Common Stock		770.22				11136.99				D			
0001823529-22-000152	2299931	Deferred Stock Units			F1	30-JUN-2022				4	A	0				770.22				0.0	F2	A			F1		F1	Common Stock		770.22				11136.99				D			
0001209191-22-040573	2299613	Deferred Share Units			F1	30-JUN-2022				4	A	0				2933.0				0.0		A			F2		F2	Common Stock		2933.0				87974.0				D			
0001062993-22-015853	2299620	Restricted Stock Units			F2	01-JUL-2022				4	M	0				8828.0				0.0		D			F3		F3	Class A Common Stock		8828.0				309004.0				D			
0000091576-22-000095	2299842	Deferred Shares			F1	30-JUN-2022				4	A	0				1378.0				17.23		A			F2		F2	Common Shares		1378.0				23555.0	F3			D			
0001823529-22-000151	2299179	Deferred Stock Units			F1	30-JUN-2022				4	A	0				1386.4				0.0	F2	A			F1		F1	Common Stock		1386.4				20046.78				D			
0001209191-22-040568	2299657	Deferred Share Units			F1	30-JUN-2022				4	A	0				3705.0				0.0		A			F2		F2	Common Stock		3705.0				137292.0				D			
0001415889-22-007313	2299156	Restricted Stock Unit			F3	01-JUL-2022				4	M	0				292.0				0.0		D			F6		F6	Common Stock		292.0				584.0				D			
0001415889-22-007313	2299155	Restricted Stock Unit			F3	01-JUL-2022				4	M	0				381.0				0.0		D			F5		F5	Common Stock		381.0				381.0				D			
0001415889-22-007313	2299154	Restricted Stock Unit			F3	01-JUL-2022				4	M	0				590.0				0.0		D			F4		F4	Common Stock		590.0				0.0				D			
0001415889-22-007313	2299157	Restricted Stock Unit			F3	01-JUL-2022				4	M	0				160.0				0.0		D			F7		F7	Common Stock		160.0				479.0				D			
0001209191-22-040569	2299489	Stock Unit (DDCP)			F1	01-JUL-2022				4	A	0				2048.81				27.76		A			F1		F1	Common Stock		2048.81				15690.73	F2			D			
0000091576-22-000094	2299719	Deferred Shares			F1	30-JUN-2022				4	A	0				1378.0				17.23		A			F2		F2	Common Shares		1378.0				10146.0	F3			D			
0001823529-22-000150	2299369	Deferred Stock Units			F1	30-JUN-2022				4	A	0				770.22				0.0	F2	A			F1		F1	Common Stock		770.22				11136.99				D			
0001823529-22-000149	2299490	Deferred Stock Units			F1	30-JUN-2022				4	A	0				770.22				0.0	F2	A			F1		F1	Common Stock		770.22				11136.99				D			
0001209191-22-040566	2299338	Deferred Share Units			F1	30-JUN-2022				4	A	0				3705.0				0.0		A			F2		F2	Common Stock		3705.0				17326.0				D			
0000091576-22-000093	2299483	Deferred Shares			F3	30-JUN-2022				4	A	0				1741.0				17.23		A			F4		F4	Common Shares		1741.0				160903.0	F5			D			
0000091576-22-000093	2299484	Deferred Shares			F1	01-JUL-2022				4	M	0				2698.0				0.0	F1	D		01-JUL-2022		01-JUL-2022		Common Shares		2698.0				158205.0				D			
0001628280-22-018447	2299407	Restricted stock units			F1	05-JUL-2022				4	A	0				240000.0				0.0		A			F1		F1	Common Stock		240000.0				240000.0				D			
0001628280-22-018447	2299408	Performance-based restricted stock units			F2	05-JUL-2022				4	A	0				255000.0				0.0		A			F3		F3	Common Stock		255000.0				255000.0				D			
0001823529-22-000148	2299579	Deferred Stock Units			F1	30-JUN-2022				4	A	0				770.22				0.0	F2	A			F1		F1	Common Stock		770.22				11136.99				D			
0000091576-22-000092	2299873	Deferred Shares			F1	30-JUN-2022				4	A	0				1596.0				17.23		A			F2		F2	Common Shares		1596.0				16115.0	F3			D			
0001104659-22-077310	2299196	Restricted Stock Units			F2	01-JUL-2022				4	A	0				17889.0				0.0		A			F2		F2	Common Stock		17889.0				17889.0				D			
0001437749-22-016588	2299820	Stock Option		0.93		01-JUL-2022				4	A	0				200000.0				0.0		A		01-JUL-2023	F1	30-JUN-2032		Common Stock		200000.0				200000.0				D			
0001104659-22-077309	2299572	Restricted Stock Units			F2	01-JUL-2022				4	A	0				17889.0				0.0		A			F2		F2	Common Stock		17889.0				17889.0				D			
0000091576-22-000091	2299237	Deferred Shares			F1	01-JUL-2022				4	M	0				8233.0				0.0	F1	D		01-JUL-2022		01-JUL-2022		Common Shares		8233.0				41384.0	F3			D			
0001104659-22-077307	2299709	Restricted Stock Units			F1	01-JUL-2022				4	A	0				22884.0				0.0		A			F1		F1	Common Stock		22884.0				22884.0				D			
0001104659-22-077306	2299978	Stock Option (right to buy)		20.08		30-JUN-2022				4	M	0				1813.0				0.0		D			F2	08-JUN-2028		Common Stock		1813.0				6190.0				D			
0001104659-22-077306	2299977	Stock Option (right to buy)		20.03		30-JUN-2022				4	M	0				3333.0				0.0		D			F2	12-JUN-2027		Common Stock		3333.0				3626.0				D			
0001104659-22-077305	2300016	Restricted Stock Units			F1	01-JUL-2022				4	A	0				22884.0				0.0		A			F1		F1	Common Stock		22884.0				22884.0				D			
0000091576-22-000090	2299618	Deferred Shares			F1	30-JUN-2022				4	A	0				1596.0				17.23		A			F2		F2	Common Shares		1596.0				21932.0	F3			D			
0000899243-22-024971	2299558	Stock Option (Right to Buy)		1.29		01-JUL-2022				4	A	0				58496.0				0.0		A			F1	30-JUN-2032		Common Stock		58496.0				58496.0				D			
0001493152-22-018529	2299913	Options (Right to Buy)		0.26		01-JUL-2022				4	A	0				100000.0				0.0		A			F1	01-JUL-2032		Common Stock		100000.0				100000.0				D			
0001493152-22-018527	2299573	Options (Right to Buy)		0.26		01-JUL-2022				4	A	0				100000.0				0.0		A			F1	01-JUL-2032		Common Stock		100000.0				100000.0				D			
0001104659-22-077303	2299588	Restricted Stock Units			F2	01-JUL-2022				4	A	0				25045.0				0.0		A			F2		F2	Common Stock		25045.0				25045.0				D			
0001493152-22-018526	2299950	Options (Right to Buy)		0.26		01-JUL-2022				4	A	0				100000.0				0.0		A			F1	01-JUL-2032		Common Stock		100000.0				100000.0				D			
0000091576-22-000089	2299814	Deferred Shares			F2	30-JUN-2022				4	A	0				1160.0				17.23		A			F3		F3	Common Shares		1160.0				76261.0	F4			D			
0000091576-22-000089	2299815	Deferred Shares			F1	01-JUL-2022				4	M	0				37418.0				0.0	F1	D		01-JUL-2022		01-JUL-2022		Common Shares		37418.0				38843.0				D			
0001209191-22-040557	2299680	Restricted Stock Units			F1	30-JUN-2022				4	M	0				37500.0				0.0		D			F4		F4	Common Stock		37500.0				262500.0	F5			D			
0001674910-22-000063	2299253	FY 2022 Restricted Stock Units			F1	30-JUN-2022				4	M	0				3816.0				0.0		D			F2		F2	Common Stock		3816.0				0.0				D			
0001225208-22-008477	2299248	Phantom Stock Units			F1	30-JUN-2022				4	A	0				171.0				182.78		A			F1		F1	Common Stock		171.0				303.0				D			
0001062993-22-015847	2299943	Deferred Share Units	F1	16.15	F2	30-JUN-2022				4	A	0				541.8				0.0		A			F3		F3	Common Stock		541.8				1423.89				D			
0001062993-22-015846	2299526	Deferred Share Units	F1	16.15	F2	30-JUN-2022				4	A	0				541.8				0.0		A			F3		F3	Common Stock		541.8				1423.89				D			
0001883850-22-000048	2299927	Non-Qualified Stock Option (right to buy)		342.93		01-JUL-2022				4	M	0	F1			1100.0				0.0		D			F2	12-FEB-2028		Common Stock		1100.0				2700.0				D			
0001062993-22-015845	2299891	Deferred Share Units	F1	16.15	F2	30-JUN-2022				4	A	0				2399.38				0.0		A			F3		F3	Common Stock		2399.38				4591.52				D			
0001062993-22-015844	2299529	Deferred Share Units	F1	16.15	F2	30-JUN-2022				4	A	0				541.8				0.0		A			F3		F3	Common Stock		541.8				1423.89				D			
0001209191-22-040555	2299531	Restricted Stock Units			F3	30-JUN-2022				4	M	0				10417.0				0.0		D			F1		F1	Common Stock		10417.0				93750.0				D			
0001062993-22-015843	2299862	Deferred Share Units	F1	16.15	F2	30-JUN-2022				4	A	0				1238.39				0.0		A			F3		F3	Common Stock		1238.39				2611.75				D			
0001104659-22-077294	2299779	Stock Option (Right to Buy)		0.43		30-JUN-2022				4	A	0				183600.0				0.0		A			F1	30-JUN-2032		Common Stock		183600.0				188878.0				D			
0001104659-22-077292	2299716	Stock Option (Right to Buy)		0.43		30-JUN-2022				4	A	0				183600.0				0.0		A			F1	30-JUN-2032		Common Stock		183600.0				188878.0				D			
0001104659-22-077291	2299491	Stock Option (Right to Buy)		0.43		30-JUN-2022				4	A	0				183600.0				0.0		A			F1	30-JUN-2032		Common Stock		183600.0				183600.0				D			
0001104659-22-077289	2299645	Stock Option (Right to Buy)		0.43		30-JUN-2022				4	A	0				183600.0				0.0		A			F1	30-JUN-2032		Common Stock		183600.0				183600.0				D			
0001127602-22-018699	2299303	Restricted Stock Units			F1	01-JUL-2022				4	A	0				531.0				103.67		A			F2		F2	Common Stock		531.0				531.0				D			
0001209191-22-040553	2299942	Restricted Stock Units			F1	01-JUL-2022				4	A	0				1531.0				8.16	F3	A			F2		F2	Common Stock, par value $0.0001 per share		1531.0				29527.0				D			
0001209191-22-040552	2299713	Restricted Stock Units			F1	01-JUL-2022				4	A	0				1072.0				8.16	F3	A			F2		F2	Common Stock, par value $0.0001 per share		1072.0				28894.0				D			
0001209191-22-040551	2299738	Restricted Stock Units			F1	01-JUL-2022				4	A	0				2757.0				8.16	F3	A			F2		F2	Common Stock, par value $0.0001 per share		2757.0				32897.0				D			
0001209191-22-040549	2299510	Restricted Stock Units			F1	01-JUL-2022				4	A	0				1531.0				8.16	F3	A			F2		F2	Common Stock, par value $0.0001 per share		1531.0				30666.0				D			
0001209191-22-040548	2299522	Restricted Stock Units			F1	01-JUL-2022				4	A	0				4136.0				8.16	F3	A			F2		F2	Common Stock, par value $0.0001 per share		4136.0				42066.0				D			
0001127602-22-018698	2299640	Restricted Stock Units			F1	01-JUL-2022				4	A	0				531.0				103.67		A			F2		F2	Common Stock		531.0				531.0				D			
0001667731-22-000276	2299283	Deferred Share Unit			F1	30-JUN-2022				4	A	0				112.0				0.0	F2	A			F1		F1	Common Stock		112.0				20573.0				D			
0001667731-22-000276	2299284	Restricted Share Unit			F3	30-JUN-2022				4	A	0				128.0				0.0	F4	A			F3		F3	Common Stock		128.0				23445.0				D			
0001225208-22-008473	2300013	Stock Units		0.0	F1	30-JUN-2022				4	A	0				2242.15				60.21		A			F2		F2	Common Stock		2242.15				2242.15				D			
0001225208-22-008472	2299181	Stock Units		0.0	F1	30-JUN-2022				4	A	0				2242.15				60.21		A			F2		F2	Common Stock		2242.15				23536.35	F3			D			
0001225208-22-008471	2299848	Stock Units		0.0	F2	30-JUN-2022				4	A	0				2242.15				60.21		A			F3		F3	Common Stock		2242.15				142293.81	F4			D			
0001667731-22-000272	2299744	Restricted Share Unit			F1	30-JUN-2022				4	A	0				122.0				0.0	F2	A			F1		F1	Common Stock		122.0				22475.0				D			
0001225208-22-008470	2299571	Stock Units		0.0	F1	30-JUN-2022				4	A	0				2242.15				60.21		A			F2		F2	Common Stock		2242.15				18471.06	F3			D			
0001225208-22-008469	2299749	Stock Units		0.0	F1	30-JUN-2022				4	A	0				2242.15				60.21		A			F2		F2	Common Stock		2242.15				4680.62				D			
0001225208-22-008468	2299557	Stock Units		0.0	F1	30-JUN-2022				4	A	0				2242.15				60.21		A			F2		F2	Common Stock		2242.15				60221.35	F3			D			
0001225208-22-008467	2299929	Stock Units		0.0	F1	30-JUN-2022				4	A	0				2242.15				60.21		A			F2		F2	Common Stock		2242.15				17116.83	F3			D			
0001225208-22-008466	2299679	Stock Units		0.0	F1	30-JUN-2022				4	A	0				2242.15				61.21		A			F2		F2	Common Stock		2242.15				5451.06	F3			D			
0001667731-22-000270	2299494	Restricted Share Unit			F1	30-JUN-2022				4	A	0				1126.0				0.0	F2	A			F1		F1	Common Stock		1126.0				206866.0				D			
0001667731-22-000268	2299878	Restricted Share Unit			F1	30-JUN-2022				4	A	0				123.0				0.0	F2	A			F1		F1	Common Stock		123.0				22644.0				D			
0001562180-22-005470	2299203	Direc. Deferred Comp. Plan - BOHC Fund			F1	30-JUN-2022				4	A	false				293.0				75.84		A			F2		F2	Common Stock		293.0				25117.0	F3			D			
0001562180-22-005468	2299776	Direc. Deferred Comp. Plan - BOHC Fund			F1	30-JUN-2022				4	A	false				135.0				75.84		A			F2		F2	Common Stock		135.0				13560.0	F3			D			
0001667731-22-000265	2299774	Restricted Share Unit			F1	30-JUN-2022				4	A	0				39.0				0.0	F2	A			F1		F1	Common Stock		39.0				7163.0				D			
0001627223-22-000043	2299983	Stock Units			F2	30-JUN-2022				4	A	0				780.76				32.02		A			F3		F3	Common Stock		780.76				4890.4				D			
0001667731-22-000264	2299177	Restricted Share Unit			F3	30-JUN-2022				4	A	0				119.0				0.0	F4	A			F3		F3	Common Stock		119.0				21879.0				D			
0001667731-22-000264	2299175	Deferred Share Unit			F1	30-JUN-2022				4	A	0				492.0				0.0		A			F1		F1	Common Stock		492.0				30496.0				D			
0001667731-22-000264	2299176	Deferred Share Unit			F1	30-JUN-2022				4	A	0				165.0				0.0	F2	A			F1		F1	Common Stock		165.0				30661.0				D			
0001562180-22-005466	2299168	Direc Deferred Comp Plan - BOHC Fund			F1	30-JUN-2022				4	A	false				335.0				75.84		A			F2		F2	Common Stock		335.0				9517.0	F3			D			
0001562180-22-005465	2299227	Direc. Deferred Comp. Plan - BOHC Fund			F1	30-JUN-2022				4	A	false				143.0				75.84		A			F2		F2	Common Stock		143.0				283.0	F3			D			
0001062993-22-015832	2299477	Stock Equivalent Units			F1	30-JUN-2022				4	A	0				145.73	F2				F4	A			F3		F3	Common Stock		145.73				39114.97				D			
0001062993-22-015831	2299948	Stock Equivalent Units			F1	30-JUN-2022				4	A	0				536.23	F2				F4	A			F3		F3	Common Stock		536.23				16942.42				D			
0001667731-22-000261	2299865	Deferred Share Unit			F1	30-JUN-2022				4	A	0				133.0				0.0	F2	A			F1		F1	Common Stock		133.0				24356.0				D			
0001667731-22-000261	2299866	Restricted Share Unit			F3	30-JUN-2022				4	A	0				121.0				0.0	F4	A			F3		F3	Common Stock		121.0				22139.0				D			
0001062993-22-015830	2299300	Stock Equivalent Units			F1	30-JUN-2022				4	A	0				493.08	F2				F4	A			F3		F3	Common Stock		493.08				5359.96				D			
0001667731-22-000260	2299933	Restricted Share Unit			F1	30-JUN-2022				4	A	0				14.0				0.0	F2	A			F1		F1	Common Stock		14.0				2662.0				D			
0001062993-22-015829	2299448	Stock Equivalent Units			F1	30-JUN-2022				4	A	0				1300.69	F2				F4	A			F3		F3	Common Stock		1300.69				58959.94				D			
0001562180-22-005464	2299551	Direc. Deferred Comp. Plan - BOHC Fund			F1	30-JUN-2022				4	A	false				255.0				75.84		A			F2		F2	Common Stock		255.0				10291.0	F3			D			
0001667731-22-000257	2299538	Deferred Share Unit			F1	30-JUN-2022				4	A	0				50.0				0.0	F2	A			F1		F1	Common Stock		50.0				9071.0				D			
0001667731-22-000257	2299539	Restricted Share Unit			F3	30-JUN-2022				4	A	0				126.0				0.0	F4	A			F3		F3	Common Stock		126.0				23121.0				D			
0001667731-22-000255	2299918	Deferred Share Unit			F1	30-JUN-2022				4	A	0				13.0				0.0	F2	A			F1		F1	Common Stock		13.0				2809.0				D			
0001667731-22-000255	2299919	Restricted Share Unit			F3	30-JUN-2022				4	A	0				44.0				0.0	F4	A			F3		F3	Common Stock		44.0				8080.0				D			
0001667731-22-000255	2299917	Deferred Share Unit			F1	30-JUN-2022				4	A	0				493.0				0.0		A			F1		F1	Common Stock		493.0				2796.0				D			
0000764180-22-000084	2299516	Phantom Stock Units			F2	30-JUN-2022				4	A	0				661.0	F3			41.59	F5	A			F4		F4	Common Stock		661.0				4731.0	F6			D			
0001667731-22-000254	2299476	Restricted Share Unit			F1	30-JUN-2022				4	A	0				114.0				0.0	F2	A			F1		F1	Common Stock		114.0				20913.0				D			
0001062993-22-015823	2299212	Director Stock Units			F1	30-JUN-2022				4	A	0				806.16				27.91	F3	A			F2		F2	Common Stock		806.16				13264.81	F4			D			
0000046080-22-000092	2299887	Phantom Stock Units	F1	0.0	F2	30-JUN-2022				4	A	0				74.0				81.88		A			F3		F3	Common Stock		74.0				8768.0				D			
0001667731-22-000251	2299612	Restricted Share Unit			F3	30-JUN-2022				4	A	0				220.0				0.0	F4	A			F3		F3	Common Stock		220.0				40363.0				D			
0001667731-22-000251	2299611	Deferred Share Unit			F1	30-JUN-2022				4	A	0				240.0				0.0	F2	A			F1		F1	Common Stock		240.0				44654.0				D			
0001667731-22-000251	2299610	Deferred Share Unit			F1	30-JUN-2022				4	A	0				732.0				0.0		A			F1		F1	Common Stock		732.0				44414.0				D			
0001667731-22-000249	2299495	Restricted Share Unit			F1	30-JUN-2022				4	A	0				387.0				0.0	F2	A			F1		F1	Common Stock		387.0				71033.0				D			
0000046080-22-000091	2299275	Phantom Stock Units	F1	0.0	F2	30-JUN-2022				4	A	0				921.0				81.88		A			F3, F4		F3, F4	Common Stock		921.0				12311.0				D			
0001627223-22-000042	2299400	Stock Units			F2	30-JUN-2022				4	A	0				390.38				32.02		A			F3		F3	Common Stock		390.38				1547.19				D			
0001667731-22-000247	2299737	Restricted Share Unit			F3	30-JUN-2022				4	A	0				331.0				0.0	F4	A			F3		F3	Common Stock		331.0				60771.0				D			
0001667731-22-000247	2299736	Deferred Share Unit			F1	30-JUN-2022				4	A	0				39.0				0.0	F2	A			F1		F1	Common Stock		39.0				7084.0				D			
0000046080-22-000090	2300021	Phantom Stock Units	F1	0.0	F2	30-JUN-2022				4	A	0				479.0				81.88		A			F3		F3	Common Stock		479.0				56582.0				D			
0001398889-22-000168	2300029	Phantom Stock Units		0.0		30-JUN-2022				4	A	0				424.75	F1			95.94	F3	A			F2		F2	Common Stock		424.75				699.2				D			
0001398889-22-000167	2299550	Phantom Stock Units	F1	0.0		30-JUN-2022				4	A	0				424.75	F1			95.94	F3	A			F2		F2	Common Stock		424.75				22231.43				D			
0001398889-22-000166	2299449	Phantom Stock Units		0.0		30-JUN-2022				4	A	0				424.75	F1			95.94	F3	A			F2		F2	Common Stock		424.75				2988.38				D			
0001398889-22-000165	2299773	Phantom Stock Units	F1	0.0		30-JUN-2022				4	A	0				424.75	F1			95.94	F3	A			F2		F2	Common Stock		424.75				9586.01				D			
0001398889-22-000164	2299470	Phantom Stock Units		0.0		30-JUN-2022				4	A	0				424.75	F1			95.94	F3	A			F2		F2	Common Stock		424.75				6368.6				D			
0001398889-22-000163	2299533	Phantom Stock Units	F1	0.0		30-JUN-2022				4	A	0				424.75	F1			95.94	F3	A			F2		F2	Common Stock		424.75				10884.69				D			
0001398889-22-000162	2299500	Phantom Stock Units		0.0		30-JUN-2022				4	A	0				141.58	F1			95.94	F3	A			F2		F2	Common Stock		141.58				141.58				D			
0001398889-22-000161	2299734	Phantom Stock Units	F1	0.0		30-JUN-2022				4	A	0				424.75	F1			95.94	F3	A			F2		F2	Common Stock		424.75				26419.25				D			
0001398889-22-000160	2299217	Phantom Stock Units		0.0		30-JUN-2022				4	A	0				424.75	F1			95.94	F3	A			F2		F2	Common Stock		424.75				5567.13				D			
0000921638-22-000162	2299504	Deferred Share Unit			F1	01-JUL-2022				4	A	0				1589.0				0.0		A			F1		F1	Common Shares		1589.0				79182.0				D			
0001398889-22-000159	2299903	Phantom Stock Units		0.0		30-JUN-2022				4	A	0				424.75	F1			95.94	F3	A			F2		F2	Common Stock		424.75				699.2				D			
0001398889-22-000158	2299817	Phantom Stock Units	F1	0.0		30-JUN-2022				4	A	0				424.75	F1			95.94	F3	A			F2		F2	Common Stock		424.75				2891.18				D			
0000921638-22-000161	2299944	Deferred Share Unit			F1	01-JUL-2022				4	A	0				1589.0				0.0		A			F1		F1	Common Shares		1589.0				20670.0				D			
0000921638-22-000160	2299604	Deferred Share Unit			F1	01-JUL-2022				4	A	0				2312.0				0.0		A			F1		F1	Common Shares		2312.0				4764.0				D			
0000046080-22-000089	2299994	Phantom Stock Units	F1	0.0	F2	30-JUN-2022				4	A	0				757.0				81.88		A			F3, F4		F3, F4	Common Stock		757.0				30234.0				D			
0000921638-22-000159	2299367	Deferred Share Unit			F1	01-JUL-2022				4	A	0				3251.0				0.0		A			F1		F1	Common Shares		3251.0				58452.0				D			
0000921638-22-000158	2299811	Deferred Share Unit			F1	01-JUL-2022				4	A	0				1878.0				0.0		A			F1		F1	Common Shares		1878.0				48310.0				D			
0000046080-22-000088	2299849	Phantom Stock Units	F1	0.0	F2	30-JUN-2022				4	A	0				43.0				81.88		A			F3		F3	Common Stock		43.0				5073.0				D			
0001225208-22-008456	2299843	Stock Option		81.92		20-JUN-2022				4	A	0	F1			8122.0					F1	A		01-JAN-2025		20-JUN-2032		Common Stock		8122.0				8122.0				D			
0000921638-22-000157	2299387	Deferred Share Unit			F1	01-JUL-2022				4	A	0				1589.0				0.0		A			F1		F1	Common Shares		1589.0				81174.0				D			
0000921638-22-000156	2299701	Deferred Share Unit			F1	01-JUL-2022				4	A	0				4768.0				0.0		A			F1		F1	Common Shares		4768.0				207536.0				D			
0001022321-22-000050	2299997	Phantom Units			F2	01-JUL-2022				4	M	0				1172.0					F2	D		01-JUL-2022		01-JUL-2022		Common Units - Class A		1172.0				27764.0				D			
0001022321-22-000050	2299999	Phantom Units			F5, F4	01-JUL-2022				4	A	0				3584.0					F5, F4	A		01-JUL-2023		01-JUL-2023		Common Units - Class A		3584.0				29184.0				D			
0001022321-22-000050	2299998	Phantom Units			F2, F3	01-JUL-2022				4	M	0				2164.0					F2	D		01-JUL-2022	F3	01-JUL-2022	F3	Common Units - Class A		2164.0				25600.0				D			
0001225208-22-008448	2299911	Barings Non-Qualified Thrift Plan			F1	30-JUN-2022				4	J	0	F2			30.12				13.41		A			F1		F1	"Common Shares (""Shares of Beneficial Interest"")"		30.12				1197.93				D			
0001213900-22-037139	2299326	Options to Purchase Common Stock		5.34		21-JAN-2022				5	A	0				20000.0				5.34		A		21-JAN-2022		21-JAN-2024		Common Stock		20000.0				20000.0				D			
0001493152-22-018502	2299447	Common Stock Warrant		1.95		30-JUN-2022				4	C	0				1717.0					F1	D		31-MAR-2020		31-MAR-2025		Common Stock		1717.0				10235.0				D			
0001493152-22-018502	2299446	Common Stock Warrant		1.33		30-JUN-2022				4	C	0				22500.0					F1	D		03-JUN-2019		01-JUN-2024		Common Stock		22500.0				11952.0				D			
0001493152-22-018499	2299290	Common Stock Warrant		1.6		30-JUN-2022				4	C	0				1451.0					F1	D		30-JUN-2020		30-JUN-2025		Common Stock		1451.0				21543.0				D			
0001493152-22-018499	2299291	Common Stock Warrant		1.6		30-JUN-2022				4	C	0				1875.0					F1	D		01-JUL-2020		01-JUL-2025		Common Stock		1875.0				19668.0				D			
0001493152-22-018499	2299289	Common Stock Warrant		1.95		30-JUN-2022				4	C	0				1434.0					F1	D		31-DEC-2019		31-DEC-2024		Common Stock		1434.0				22994.0				D			
0001493152-22-018499	2299288	Common Stock Warrant		1.33		30-JUN-2022				4	C	0				19687.0					F1	D		20-AUG-2018		20-AUG-2023		Common Stock		19687.0				24428.0				D			
0001022321-22-000048	2299908	Phantom Units			F5, F4	01-JUL-2022				4	A	0				3584.0					F5, F4	A		01-JUL-2023		01-JUL-2023		Common Units - Class A		3584.0				29184.0				D			
0001022321-22-000048	2299906	Phantom Units			F2	01-JUL-2022				4	M	0				1172.0					F2	D		01-JUL-2022		01-JUL-2022		Common Units - Class A		1172.0				27764.0				D			
0001022321-22-000048	2299907	Phantom Units			F2, F3	01-JUL-2022				4	M	0				2164.0					F2	D		01-JUL-2022	F3	01-JUL-2022	F3	Common Units - Class A		2164.0				25600.0				D			
0001022321-22-000046	2299552	Phantom Units			F2	01-JUL-2022				4	M	0				1144.0					F2	D		01-JUL-2022		01-JUL-2022		Common Units - Class A		1144.0				27086.0				D			
0001022321-22-000046	2299553	Phantom Units			F2, F3	01-JUL-2022				4	M	0				2111.0					F2	D		01-JUL-2022	F3	01-JUL-2022	F3	Common Units - Class A		2111.0				24975.0				D			
0001022321-22-000046	2299554	Phantom Units			F6, F7	01-JUL-2022				4	A	0				3584.0					F6, F7	A		01-JUL-2023		01-JUL-2023		Common Units - Class A		3584.0				28559.0				D			
0001022321-22-000044	2299398	Phantom Units			F2, F3	01-JUL-2022				4	M	0				2111.0					F2	D		01-JUL-2022	F3	01-JUL-2022	F3	Common Units - Class A		2111.0				24975.0				D			
0001022321-22-000044	2299397	Phantom Units			F2	01-JUL-2022				4	M	0				1144.0					F2	D		01-JUL-2022		01-JUL-2022		Common Units - Class A		1144.0				27086.0				D			
0001022321-22-000044	2299399	Phantom Units			F5, F6	01-JUL-2022				4	A	0				3584.0					F5, F6	A		01-JUL-2023		01-JUL-2023		Common Units - Class A		3584.0				28559.0				D			
0001022321-22-000042	2299444	Phantom Units			F2, F3	01-JUL-2022				4	M	0				2375.0					F2	D		01-JUL-2022	F3	01-JUL-2022	F3	Common Units - Class A		2375.0				28098.0				D			
0001022321-22-000042	2299443	Phantom Units			F2	01-JUL-2022				4	M	0				1287.0					F2	D		01-JUL-2022		01-JUL-2022		Common Units - Class A		1287.0				30473.0				D			
0001022321-22-000042	2299445	Phantom Units			F5, F4	01-JUL-2022				4	A	0				3958.0					F5, F4	A		01-JUL-2023		01-JUL-2023		Common Units - Class A		3958.0				32056.0				D			
0001127602-22-018684	2299739	Deferred Director's Fees (FRI)			F1	01-JUL-2022				4	A	0				1473.71				23.58		A		20-APR-2035	F2	20-APR-2035	F2	Common Stock, par value $.10		1473.71				46644.66				D	F3		
0001022321-22-000040	2299952	Phantom Units			F2, F3	01-JUL-2022				4	M	0				2375.0					F2	D		01-JUL-2022	F3	01-JUL-2022	F3	Common Units - Class A		2375.0				28098.0				D			
0001022321-22-000040	2299953	Phantom Units			F5, F4	01-JUL-2022				4	A	0				3958.0					F5, F4	A		01-JUL-2023		01-JUL-2023		Common Units - Class A		3958.0				32056.0				D			
0001022321-22-000040	2299951	Phantom Units			F2	01-JUL-2022				4	M	0				1287.0					F2	D		01-JUL-2022		01-JUL-2022		Common Units - Class A		1287.0				30473.0				D			
