ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001437749-17-012390	546520	Stock Option (right to buy)		94.42		05-JUL-2017				4	M	0				583.0				0.0		D			F1	30-DEC-2018		Common Stock		583.0				0.0				D			
0001437749-17-012390	546521	Stock Option (right to buy)		87.53		05-JUL-2017				4	M	0				100.0				0.0		D			F1	29-DEC-2019		Common Stock		100.0				950.0				D			
0001209191-17-044427	542290	Incentive Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				779.0				0.0		A			F3	04-JUL-2027		Common Stock		779.0				779.0				D			
0001209191-17-044427	542289	Non-Qualified Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				11349.0				0.0		A			F3	04-JUL-2027		Common Stock		11349.0				11349.0				D			
0000899243-17-018074	537872	Stock Option (right to buy)		16.42		07-JUL-2017				4	M	0				3500.0				0.0		D		22-JUL-2014		21-JUL-2023		Ordinary Shares		3500.0				7000.0				D			
0001209191-17-044425	465073	Non-Qualified Stock Option (right to buy)		17.79		05-JUL-2017				4	M	0				3000.0				0.0		D			F7	18-JAN-2019		Common Stock		3000.0				25187.0				D			
0001209191-17-044425	465071	Non-Qualified Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				2539.0				0.0		A			F6	04-JUL-2027		Common Stock		2539.0				2539.0				D			
0001209191-17-044425	465072	Incentive Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				216.0				0.0		A			F6	04-JUL-2027		Common Stock		216.0				216.0				D			
0001179110-17-010228	486550	Employee Stock Option (Right to Buy)		1.4		05-JUL-2017				4	M	0				25000.0				1.4		D			F1	21-AUG-2017		Common Stock		25000.0				410000.0				D			
0001179110-17-010228	486552	Employee Stock Option (Right to Buy)		1.4		07-JUL-2017				4	M	0				25000.0				1.4		D			F1	21-AUG-2017		Common Stock		25000.0				360000.0				D			
0001179110-17-010228	486551	Employee Stock Option (Right to Buy)		1.4		06-JUL-2017				4	M	0				25000.0				1.4		D			F1	21-AUG-2017		Common Stock		25000.0				385000.0				D			
0001209191-17-044422	536069	Non-Qualified Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				47168.0				0.0		A			F3	04-JUL-2027		Common Stock		47168.0				47168.0				D			
0001179110-17-010227	541274	Option to Purchase Common Stock		7.12		05-JUL-2017				4	M	0	F1			937.0				0.0		D			F2	12-DEC-2022		Common Stock		937.0				0.0				D			
0001209191-17-044420	461432	Incentive Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				779.0				0.0		A			F3	04-JUL-2027		Common Stock		779.0				779.0				D			
0001209191-17-044420	461431	Non-Qualified Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				11349.0				0.0		A			F3	04-JUL-2027		Common Stock		11349.0				11349.0				D			
0001179110-17-010226	473249	Option to Purchase Common Stock		5.28		05-JUL-2017				4	M	0	F1			3150.0				0.0		D			F2	16-DEC-2021		Common Stock		3150.0				6250.0				D			
0001179110-17-010226	473250	Option to Purchase Common Stock		7.12		05-JUL-2017				4	M	0	F1			18750.0				0.0		D			F2	12-DEC-2022		Common Stock		18750.0				0.0				D			
0001179110-17-010224	548767	Option to Purchase Common Stock		7.12		05-JUL-2017				4	M	0	F1			8000.0				0.0		D			F2	12-DEC-2022		Common Stock		8000.0				0.0				D			
0001171843-17-004005	475149	Director Stock Option (right to buy)		10.3		01-JUN-2017				4	A	0				10000.0				0.0		A			F2	01-JUN-2027		Class A Common Stock		10000.0				10000.0				D			
0001209191-17-044416	494257	Non-Qualified Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				12128.0				0.0		A			F3	04-JUL-2027		Common Stock		12128.0				12128.0				D			
0001127602-17-023371	515840	Cl A Units of Private Nat'l Mortgage Acceptance Company, LLC			F2	06-JUL-2017				4	M	0				5000.0				0.0		D			F2		F2	Class A Common Stock		5000.0	F1			695720.0				I		The McCallion Family Trust dated 12/21/98	
0001209191-17-044412	541862	Non-Qualified Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				11349.0				0.0		A			F3	04-JUL-2027		Common Stock		11349.0				11349.0				D			
0001209191-17-044412	541863	Incentive Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				779.0				0.0		A			F3	04-JUL-2027		Common Stock		779.0				779.0				D			
0000899243-17-018073	530993	Employee Stock Option (right to buy)		34.86		23-MAY-2017				4	A	0				2982.0				0.0		A			F2	23-MAY-2027		Common Stock		2982.0				2982.0				D			
0001209191-17-044409	471272	Non-Qualified Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				11349.0				0.0		A			F3	04-JUL-2027		Common Stock		11349.0				11349.0				D			
0001209191-17-044409	471273	Incentive Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				779.0				0.0		A			F3	04-JUL-2027		Common Stock		779.0				779.0				D			
0001562180-17-002456	480304	Restricted Stock Unit			F1	05-JUL-2017				4	A	false				19560.0				0.0		A			F5		F5	Common Stock		19560.0				31296.0				D			
0001562180-17-002456	480301	Restricted Stock Unit			F1	05-JUL-2017				4	A	false				1956.0				0.0		A			F2		F2	Common Stock		1956.0				1956.0				D			
0001562180-17-002456	480303	Restricted Stock Unit			F1	05-JUL-2017				4	A	false				5868.0				0.0		A			F4		F4	Common Stock		5868.0				11736.0				D			
0001562180-17-002456	480302	Restricted Stock Unit			F1	05-JUL-2017				4	A	false				3912.0				0.0		A			F3		F3	Common Stock		3912.0				5868.0				D			
0001209191-17-044406	500837	Non-Qualified Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				12128.0				0.0		A			F3	04-JUL-2027		Common Stock		12128.0				12128.0				D			
0001140361-17-027467	475089	Class B Ordinary Shares			F1	28-NOV-2016				4	S	0				186320.0				0.0		D			F1		F1	Class A Ordinary Shares		186320.0				5792500.0				D	F2, F3, F4		
0001140361-17-027466	482426	Class B Ordinary Shares			F1	28-NOV-2016				4	P	0				186320.0				0.0		A			F1		F1	Class A Ordinary Shares		186320.0				775000.0				D			
0001209191-17-044403	494121	Non-Qualified Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				11349.0				0.0		A			F3	04-JUL-2027		Common Stock		11349.0				11349.0				D			
0001209191-17-044403	494122	Incentive Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				779.0				0.0		A			F3	04-JUL-2027		Common Stock		779.0				779.0				D			
0001609351-17-000069	496814	Stock Option (right to buy)		3.45		05-JUL-2017				4	M	0				5669.0				0.0		D			F2	01-JUL-2024		Common Stock		5669.0				327071.0				D			
0001209191-17-044394	490168	Non-Qualified Stock Option (right to buy)		128.34		05-JUL-2017				4	A	0				12128.0				0.0		A			F3	04-JUL-2027		Common Stock		12128.0				12128.0				D			
0001179110-17-010222	503740	Stock Option (Right to Buy)		16.28		05-JUL-2017				4	M	0	F1			7265.0				0.0		D			F8	01-FEB-2026		Common Stock		7265.0				113664.0				D			
0001209191-17-044390	462924	Stock Option (Right to Buy)		2.9		06-JUL-2017				4	M	0				4000.0				0.0		D			F2	09-JUN-2020		Common Stock		4000.0				18600.0				D			
0001385613-17-000061	573666	Stock Option (right to buy)		21.2		06-JUL-2017				4	A	0				480000.0				0.0		A			F1	06-JUL-2027		CLASS A ORDINARY SHARES		480000.0				480000.0				D			
0001437749-17-012380	550931	Non-Qualified Stock Option (right to buy)		160.58		06-JUL-2017				4	A	0				18033.0					F2	A		06-JUL-2018	F1	06-JUL-2027		FactSet Common Stock		18033.0				30374.0				D			
0001437749-17-012379	528239	Stock Option (Right to Buy)		0.81		05-JUL-2017				4	M	0				16438.0				0.0		D			F4	17-FEB-2020		Ordinary Shares		16438.0				0.0				D			
0001437749-17-012379	528240	Stock Option (Right to Buy)		0.81		05-JUL-2017				4	M	0				16394.0				0.0		D			F5	31-DEC-2022		Ordinary Shares		16394.0				176441.0				D			
0001209191-17-044388	528059	Stock Option (right to purchase)		1.11		05-JUL-2017	F1			4	M	0				2000.0				0.0		D			F3	01-MAR-2022		Class B Common Stock		2000.0				129250.0				D			
0001209191-17-044388	528060	Class B Common Stock			F4	05-JUL-2017	F1			4	A	0				2000.0				0.0		A			F4		F4	Class A Common Stock		2000.0				2000.0				D			
0001209191-17-044388	528061	Class B Common Stock			F4	05-JUL-2017	F1			4	C	0				2000.0				0.0		D			F4		F4	Class A Common Stock		2000.0				0.0				D			
0000320187-17-000072	487438	Class A Common Convertible			F1	05-JUL-2017				4	J	0	F2, F3, F4			2000000.0				0.0	F2	D			F1		F1	Class B Common Stock		2000000.0				293656369.0				I		by Trust	F2, F3, F4, F5
0000320187-17-000072	487439	Class A Common Convertible			F1	05-JUL-2017				4	J	0	F2, F3, F4			200000.0				0.0		A			F1		F1	Class B Common Stock		200000.0				293856369.0	F6			I		by Trust	F2, F3, F4, F5
0001249155-17-000051	476525	Stock Option (right to buy)		3.85		19-JUN-2017				4	A	0				150000.0				0.0		A		30-JUN-2017	F1	19-JUN-2027		Common Stock		150000.0				150000.0				D			
0000320187-17-000070	555064	Class A Common Convertible			F1	05-JUL-2017				5	J	0	F2	E		1800000.0				0.0	F2	A			F1		F1	Class B Common Stock		1800000.0				26054487.0				D			
0000320187-17-000068	508833	Class A Common Convertible			F1	05-JUL-2017				4	J	0	F2			2000000.0				0.0	F2	D			F1		F1	Class B Common Stock		2000000.0				255000000.0				D			
0001209191-17-044384	554204	Employee Stock Option (right to buy)		1.0		05-JUL-2017				4	M	0				5900.0				0.0		D			F3	01-FEB-2021		Common Stock		5900.0				28700.0				D			
0001209191-17-044384	554203	Employee Stock Option (right to buy)		1.0		05-JUL-2017				4	M	0				2700.0				0.0		D			F3	18-MAY-2020		Common Stock		2700.0				0.0				D			
0001209191-17-044380	458565	Stock Option (Right to Buy)		0.41		05-JUL-2017				4	M	0				20000.0				0.0		D			F3	30-JUN-2019		Common Stock		20000.0				59764.0				D			
0001437749-17-012378	476219	stock option (right to buy)	F2	3.75	F1	03-JUL-2017				4	A	0				5248.0				0.0		A		01-AUG-2017	F1	03-JUL-2027		common stock		5248.0				5248.0				D			
0001209191-17-044375	529839	Phantom Stock			F2, F1	06-JUL-2017				4	A	0				297.84	F2, F1			67.15		A			F2, F1		F2, F1	Woodward, Inc. Common Stock		297.84				2354.35				D			
0001209191-17-044373	523133	Employee Stock Option (right to buy) Holding		22.43		06-JUL-2017				4	M	0				15000.0				0.0		D			F4	17-JAN-2022		Common Stock		15000.0				33655.0				D			
0001455244-17-000014	553359	Stock Option (right to buy)		2.27		05-JUL-2017				4	A	0				25000.0				0.0		A			F1	05-JUL-2027		Common Stock		25000.0				25000.0				D			
0001455244-17-000013	460088	Stock Option (right to buy)		2.27		05-JUL-2017				4	A	0				25000.0				0.0		A			F1	05-JUL-2027		Common Stock		25000.0				25000.0				D			
0001455244-17-000012	458755	Stock Option (right to buy)		2.27		05-JUL-2017				4	A	0				25000.0				0.0		A			F1	05-JUL-2027		Common Stock		25000.0				25000.0				D			
0001455244-17-000011	541653	Stock Option (right to buy)		2.27		05-JUL-2017				4	A	0				25000.0				0.0		A			F1	05-JUL-2027		Common Stock		25000.0				25000.0				D			
0001455244-17-000010	456900	Stock Option (right to buy)		2.27		05-JUL-2017				4	A	0				25000.0				0.0		A			F1	05-JUL-2027		Common Stock		25000.0				25000.0				D			
0001455244-17-000009	495326	Stock Option (right to buy)		2.27		05-JUL-2017				4	A	0				25000.0				0.0		A			F1	05-JUL-2027		Common Stock		25000.0				25000.0				D			
0001455244-17-000008	529778	Stock Option (right to buy)		2.27		05-JUL-2017				4	A	0				25000.0				0.0		A			F1	05-JUL-2027		Common Stock		25000.0				25000.0				D			
0001127602-17-023368	524521	Stock Options		30.75	F2	06-JUL-2017				4	M	0	F1			1234.0				0.0		D		26-DEC-2009		31-DEC-2017		Common Stock		1234.0				46650.0				D			
0001127602-17-023368	524522	Stock Options		30.75	F2	06-JUL-2017				4	M	0	F1			943.0				0.0		D		26-DEC-2009		31-DEC-2017		Common Stock		943.0				45707.0				D			
0001127602-17-023367	531812	Share Tracking Award		57.15		06-JUL-2017				4	M	0	F1			3500.0				0.0		D		15-MAR-2011		15-MAR-2020		Common Stock		3500.0				55000.0				D			
0001127602-17-023367	531813	Share Tracking Award		51.37		06-JUL-2017				4	M	0	F1			2500.0				0.0		D		15-SEP-2011		15-SEP-2020		Common Stock		2500.0				0.0				D			
0001127602-17-023366	485745	Share Tracking Award		54.77		06-JUL-2017				4	M	0	F1			750.0				0.0		D		29-JUN-2012		29-JUN-2021		Common Stock		750.0				9750.0				D			
0001127602-17-023365	480618	Share Tracking Award		51.77		06-JUL-2017				4	M	0	F1			2000.0				0.0		D		28-JUN-2011		28-JUN-2020		Common Stock		2000.0				7000.0				D			
0001209191-17-044362	509574	Stock Option (right to buy)		22.53		06-JUL-2017				4	M	0				5126.0				0.0		D			F1	10-FEB-2024		Common Stock		5126.0				31686.0				D			
0001209191-17-044359	573732	Stock Option (right to buy		56.3		05-JUL-2017				4	M	0				2933.0				0.0		D			F8	01-AUG-2026		Common Stock		2933.0				8802.0				D			
0001209191-17-044359	573729	Stock Options (right to buy)		20.7		05-JUL-2017				4	M	0				250.0				0.0		D			F5	02-DEC-2023		Common Stock		250.0				1000.0				D			
0001209191-17-044359	573730	Stock Option (right to buy)		24.47		05-JUL-2017				4	M	0				196.0				0.0		D			F6	03-MAR-2024		Common Stock		196.0				1020.0				D			
0001209191-17-044359	573731	Stock Option (right to buy)		50.51		05-JUL-2017				4	M	0				201.0				0.0		D			F7	01-MAR-2026		Common Stock		201.0				6069.0				D			
0001209191-17-044357	538468	Stock Option (right to buy)		2.09		05-JUL-2017				4	M	0				5000.0				0.0		D			F3	13-APR-2022		Common Stock		5000.0				4239.0				D			
0001127602-17-023364	518016	Phantom Stock			F1	06-JUL-2017				4	A	0				473.0				46.5		A			F2		F3	Common Stock		473.0				43209.0				D			
0001127602-17-023362	514780	Phantom Stock			F1	06-JUL-2017				4	A	0				462.0				46.5		A			F2		F3	Common Stock		462.0				12175.0				D			
0001127602-17-023360	541169	Phantom Stock			F1	06-JUL-2017				4	A	0				462.0				46.5		A			F2		F3	Common Stock		462.0				9235.0				D			
0001127602-17-023358	519564	Phantom Stock			F1	06-JUL-2017				4	A	0				570.0				46.5		A			F2		F3	Common Stock		570.0				11079.0				D			
0001127602-17-023356	565504	Phantom Stock			F1	06-JUL-2017				4	A	0				516.0				46.5		A			F2		F3	Common Stock		516.0				21001.0				D			
0001104659-17-044054	528278	Series C Redeemable Convertible Preferred Stock		0.0		15-MAR-2017				4	A	0				8455.0				0.0		A			F1		F1	Common Stock		8455.0				1866711.0				D	F2, F3, F5	See Footnotes	F2, F4, F5
0001104659-17-044054	528279	Series C Redeemable Convertible Preferred Stock		0.0		15-MAR-2017				4	A	0				4203.0				0.0		A			F1		F1	Common Stock		4203.0				928022.0				I		See Footnotes	F2, F4, F5
0001104659-17-044054	528281	Series C Redeemable Convertible Preferred Stock		0.0		15-JUN-2017				4	A	0				2081.0				0.0		A			F1		F1	Common Stock		2081.0				930103.0				I			
0001104659-17-044054	528280	Series C Redeemable Convertible Preferred Stock		0.0		15-JUN-2017				4	A	0				4187.0				0.0		A			F1		F1	Common Stock		4187.0				1870898.0				D	F2, F3, F5		
0001126328-17-000191	554462	Employee Stock Option (Right to Buy)		27.46		05-JUL-2017				4	M	0	F1			19350.0				0.0		D		27-FEB-2015		27-FEB-2022		Common Stock		19350.0				38700.0				D			
0001126328-17-000191	554458	Employee Stock Option (Right to Buy)		60.1		05-JUL-2017				4	M	0	F1			15148.0				0.0		D		26-FEB-2011		26-FEB-2018		Common Stock		15148.0				30294.0				D			
0001126328-17-000191	554459	Employee Stock Option (Right to Buy)		11.07		05-JUL-2017				4	M	0	F1			3889.0				0.0		D		24-FEB-2012		24-FEB-2019		Common Stock		3889.0				7777.0				D			
0001126328-17-000191	554461	Employee Stock Option (Right to Buy)		34.26		05-JUL-2017				4	M	0	F1			12588.0				0.0		D		28-FEB-2014		28-FEB-2021		Common Stock		12588.0				25178.0				D			
0001126328-17-000191	554460	Employee Stock Option (Right to Buy)		22.21		05-JUL-2017				4	M	0	F1			9841.0				0.0		D		23-FEB-2013		23-FEB-2020		Common Stock		9841.0				19682.0				D			
0001127602-17-023354	496693	Phantom Stock			F1	06-JUL-2017				4	A	0				473.0				46.5		A			F2		F3	Common Stock		473.0				12468.0				D			
0001127602-17-023352	468598	Phantom Stock			F1	06-JUL-2017				4	A	0				420.0				46.5		A			F2		F3	Common Stock		420.0				9316.0				D			
0000899243-17-018059	529255	Employee Stock Option (right to buy)		36.27		27-MAR-2017				4	A	0				2653.0				0.0		A			F2	27-MAR-2027		Common Stock		2653.0				2653.0				D			
0001209191-17-044339	555161	Common Stock Option (right to buy)		5.65		05-JUL-2017				4	M	0				1000.0				0.0		D			F2	02-JUL-2022		Common Stock		1000.0				0.0				D			
0001127602-17-023350	573100	Stock Option		26.47		05-JUL-2017				4	M	0				90000.0				0.0		D			F2	31-MAY-2022		Common Stock		90000.0				0.0				D			
0001127602-17-023350	573098	Stock Option		22.57		05-JUL-2017				4	M	0				45000.0				0.0		D			F2	31-MAY-2020		Common Stock		45000.0				0.0				D			
0001127602-17-023350	573099	Stock Option		34.22		05-JUL-2017				4	M	0				71250.0				0.0		D			F2	31-MAY-2021		Common Stock		71250.0				0.0				D			
0001214659-17-004386	490296	Stock Option (Right to Buy)		22.35		05-JUL-2017				4	M	false				1000.0					F3	D			F2	09-JUL-2017		Common Shares		1000.0				0.0				D			
0000927089-17-000239	573494	Stock Option (Right to Purchase)		25.66		05-JUL-2017				4	M	0				323.0				0.0		D			F3	17-DEC-2018		Common Stock		323.0				22759.0				D			
0001209191-17-044330	495682	Phantom Stock Units			F1	05-JUL-2017				4	A	0				44.73				46.25		A			F2		F2	Common Stock		44.73				9348.59				D			
0000927089-17-000238	530872	Stock Option (Right to Purchase)		25.66		05-JUL-2017				4	M	0				942.0				0.0		D			F4	17-DEC-2018		Common Stock		942.0				9739.0				D			
0001209191-17-044329	469702	Phantom Stock Units			F1	05-JUL-2017				4	A	0				77.34				46.25		A			F2		F2	Common Stock		77.34				17109.68				D			
0001209191-17-044328	553252	Phantom Stock Units			F1	05-JUL-2017				4	A	0				43.66				46.25		A			F2		F2	Common Stock		43.66				9104.49				D			
0001209191-17-044327	563339	Phantom Stock Units			F1	05-JUL-2017				4	A	0				57.18				46.25		A			F2		F2	Common Stock		57.18				12598.4				D			
0001209191-17-044326	509122	Phantom Stock Units			F1	05-JUL-2017				4	A	0				993.65				46.25		A			F2		F2	Common Stock		993.65				219060.23				D			
0001209191-17-044325	497165	Phantom Stock Units			F1	05-JUL-2017				4	A	0				48.69				46.25		A			F2		F2	Common Stock		48.69				10770.99				D			
0001209191-17-044324	490983	Phantom Stock Units			F1	05-JUL-2017				4	A	0				31.9				46.25		A			F2		F2	Common Stock		31.9				7057.09				D			
0001209191-17-044323	499131	Phantom Stock Units			F1	05-JUL-2017				4	A	0				58.05				46.25		A			F2		F2	Common Stock		58.05				12196.14				D			
0001209191-17-044322	552434	Common Stock (Right to Buy)		0.82		06-JUL-2017				4	M	0				7500.0				0.0	F2	D		17-OCT-2012		17-OCT-2022		Common Stock		7500.0				10000.0	F3			D			
0001213900-17-007261	494922	Stock Options (right to buy)		2.45		05-JUL-2017				4	A	0				53190.0				0.0		A			F1	05-JUL-2024		Common Stock		53190.0				171545.0				D			
0001213900-17-007259	554735	Stock Options (right to buy)		2.45		05-JUL-2017				4	A	0				26932.0				0.0		A			F1	05-JUL-2024		Common Stock		26932.0				86858.0				D			
0001213900-17-007257	507651	Stock Options (right to buy)		2.45		05-JUL-2017				4	A	0				26932.0				0.0		A			F1	05-JUL-2024		Common Stock		26932.0				86858.0				D			
0001213900-17-007255	536164	Stock Options (right to buy)		2.45		05-JUL-2017				4	A	0				26932.0				0.0		A			F1	05-JUL-2024		Common Stock		26932.0				86858.0				D			
0001213900-17-007253	508590	Stock Options (right to buy)		2.45		05-JUL-2017				4	A	0				26932.0				0.0		A			F1	05-JUL-2024		Common Stock		26932.0				86858.0				D			
0001213900-17-007251	550747	Stock Options (right to buy)		2.45		05-JUL-2017				4	A	0				26932.0				0.0		A			F1	05-JUL-2024		Common Stock		26932.0				86858.0				D			
0001179110-17-010215	475396	Restricted Stock Unit			F1	03-JUL-2017				4	A	0				2000.0					F3	A			F2		F2	Common Stock		2000.0				10000.0				D			
0001179110-17-010213	480871	Restricted Stock Unit		10.5	F1	03-JUL-2017				4	A	0				2000.0					F3	A			F2		F2	Common Stock		2000.0				18000.0				D			
0001179110-17-010211	462390	Restricted Stock Unit			F1	03-JUL-2017				4	A	0				2000.0					F3	A			F2		F2	Common Stock		2000.0				18000.0				D			
0001225208-17-012442	510599	Phantom Stock Units			F1	03-JUL-2017				4	A	0				533.3				51.57		A			F2		F2	Common Stock		533.3				32614.2				D			
0001179110-17-010209	552716	Restricted Stock Unit			F1	03-JUL-2017				4	A	0				2000.0					F3	A			F2		F2	Common Stock		2000.0				18000.0				D			
0001127602-17-023347	550855	Stock Option (Right to Buy)		61.83		05-JUL-2017				4	M	0				831.0				0.0		D			F2	03-OCT-2023		Common Stock		831.0				2079.0				D			
0001127602-17-023347	550856	Employee Stock Option (Right to Buy)		62.9		05-JUL-2017				4	M	0				1293.0				0.0		D			F3	07-OCT-2024		Common Stock		1293.0				7239.0				D			
0001127602-17-023347	550857	Stock Option (Right to Buy)		89.21		05-JUL-2017				4	M	0				936.0				0.0		D			F4	06-OCT-2025		Common Stock		936.0				7490.0				D			
0001127602-17-023347	550854	Stock Option (Right to Buy)		32.4		05-JUL-2017				4	M	0				1205.0				0.0		D			F1	03-OCT-2022		Common Stock		1205.0				602.0				D			
0001225208-17-012441	499798	Phantom Stock Units			F1	03-JUL-2017				4	A	0				533.3				51.57		A			F2		F2	Common Stock		533.3				32614.5				D			
0001225208-17-012440	552361	Phantom Stock Units			F1	03-JUL-2017				4	A	0				533.3				51.57		A			F2		F2	Common Stock		533.3				32540.0				D			
0001225208-17-012439	523548	Phantom Stock Units			F1	03-JUL-2017				4	A	0				1066.5				51.57		A			F2		F2	Common Stock		1066.5				5417.3				D			
0001225208-17-012438	470598	Phantom Stock Units			F1	03-JUL-2017				4	A	0				860.5				51.57		A			F2		F2	Common Stock		860.5				47838.6				D			
0001225208-17-012437	566473	Phantom Stock Units			F1	03-JUL-2017				4	A	0				533.3				51.57		A			F2		F2	Common Stock		533.3				6734.2				D			
0001225208-17-012436	480791	Restricted Share Units 04/25/2017 (w/ dividends reinvested)		0.0	F1	05-JUL-2017				4	A	0				70.95					F1	A			F2		F2	Common Stock		70.95				9481.95				D			
0001225208-17-012435	489140	Restricted Share Units 04/29/2015 (w/dividends reinvested)		0.0	F1	05-JUL-2017				4	A	0				73.68					F1	A			F2		F2	Common Stock		73.68				9846.72				D			
0001225208-17-012434	505319	Restricted Share Units 04/29/2015 (w/dividends reinvested)		0.0	F1	05-JUL-2017				4	A	0				7.58					F1	A			F2		F2	Common Stock		7.58				1013.26				D			
0001225208-17-012433	550844	Restricted Share Units 07/31/2015 (w/dividends reinvested)		0.0	F1	05-JUL-2017				4	A	0				17.25					F1	A			F2		F2	Common Stock		17.25				2304.81				D			
0001225208-17-012432	496573	Restricted Share Units 02/29/2016 (w/dividends reinvested)		0.0	F1	05-JUL-2017				4	A	0				44.99					F1	A			F2		F2	Common Stock		44.99				6012.53				D			
0001225208-17-012431	456763	Restricted Share Units 10/30/2015 (w/dividends reinvested)		0.0	F1	05-JUL-2017				4	A	0				16.43					F1	A			F2		F2	Common Stock		16.43				2195.93				D			
0001225208-17-012430	486914	Restricted Share Units			F1	05-JUL-2017				4	A	0				26.33					F1	A			F1		F1	Common Stock		26.33				3518.45				D			
0001225208-17-012429	510137	Restricted Share Units			F1	05-JUL-2017				4	A	0				310.86					F1	A			F1		F1	Common Stock		310.86				41543.4				D			
0001225208-17-012428	457029	Restricted Share Units			F1	05-JUL-2017				4	A	0				187.64					F1	A			F1		F1	Common Stock		187.64				25075.71				D			
0001225208-17-012427	547338	Restricted Share Units		0.0	F1	05-JUL-2017				4	A	0				17.55					F1	A			F1		F1	Common Stock		17.55				2345.83				D			
0001225208-17-012426	464999	Restricted Share Units			F1	05-JUL-2017				4	A	0				117.39					F1	A			F1		F1	Common Stock		117.39				15688.09				D			
0001225208-17-012425	485386	Restricted Share Units			F1	05-JUL-2017				4	A	0				215.63					F1	A			F1		F1	Common Stock		215.63				28816.52				D			
0001225208-17-012424	482346	Restricted Share Units			F1	05-JUL-2017				4	A	0				278.27					F1	A			F1		F1	Common Stock		278.27				37187.7				D			
0001225208-17-012423	496633	Restricted Share Units			F1	05-JUL-2017				4	A	0				86.83					F1	A			F1		F1	Common Stock		86.83				11603.46				D			
0001225208-17-012422	541578	Restricted Share Units			F1	05-JUL-2017				4	A	0				303.55					F1	A			F1		F1	Common Stock		303.55				40565.65				D			
0001225208-17-012421	468403	Restricted Share Units			F1	05-JUL-2017				4	A	0				232.43					F1	A			F1		F1	Common Stock		232.43				31062.21				D			
0001225208-17-012420	530339	Restricted Share Units			F1	05-JUL-2017				4	A	0				278.27					F1	A			F1		F1	Common Stock		278.27				37187.7				D			
0001225208-17-012419	515095	Phantom Stock Units			F1	03-JUL-2017				4	A	0				533.3				51.57		A			F2		F2	Common Stock		533.3				32614.7				D			
0001225208-17-012418	494551	Phantom Stock Units			F1	03-JUL-2017				4	A	0				533.3				51.57		A			F2		F2	Common Stock		533.3				4004.2				D			
0001225208-17-012417	542184	Phantom Stock Units			F1	03-JUL-2017				4	A	0				533.3				51.57		A			F2		F2	Common Stock		533.3				16002.6				D			
0001225208-17-012416	513986	Phantom Stock Units			F1	03-JUL-2017				4	A	0				2651.7				51.57		A			F2		F2	Common Stock		2651.7				47834.7				D			
0001225208-17-012415	504963	Phantom Stock Units			F2	05-JUL-2017				4	A	0				3.42				66.82		A			F3		F4	Common Stock - No Par Value		3.42				30939.7	F5			D			
0001225208-17-012414	526062	Phantom Stock Units			F3	05-JUL-2017				4	A	0				47.55				66.82		A			F4		F5	Common Stock - No Par Value		47.55				4633.02	F1			D			
0001209191-17-044308	517553	Employee Stock Option (Right to Buy)		50.0		05-JUL-2017				4	M	0				8280.0				0.0		D			F2	16-JUN-2019		Class B Common Stock		8280.0				15346.0				D			
0000899243-17-018052	537505	Restricted Share Units			F1	05-JUL-2017				4	A	0				921.0				0.0		A			F2		F2	Common Stock		921.0				35365.0	F3			D			
